,ID,Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Active,Is_Lead
102155,MUCHH6PF,1,37,33,3,4,13,2,1746767,1,0
203337,6HGWVSWB,1,68,33,4,3,104,2,467223,1,0
146776,O2E8ULQK,0,57,30,3,3,86,2,527325,1,0
119514,AKUM6JNG,0,65,18,4,3,93,1,1081314,0,1
17855,FXDTDWJT,0,39,34,2,2,21,0,1306520,1,1
33870,4OIU5JWZ,1,34,18,4,1,25,2,1950435,0,0
71263,DDYWM2L2,0,52,33,3,3,13,2,1098980,1,1
70402,C2MRY9GE,1,63,31,4,2,62,2,454736,1,0
240040,9J3YBCCH,0,28,27,3,1,19,0,260449,1,0
238466,KKYCHNA4,0,27,29,4,1,33,2,449005,0,0
237351,DSEPMSYM,0,68,4,4,2,74,1,5015283,0,0
197519,CVXEXEHP,0,51,34,3,3,87,1,571424,1,1
58477,4KCVPNPM,1,35,18,3,2,67,2,1454865,1,0
142149,OCHRDBXH,1,28,19,2,1,26,1,1054080,0,0
113302,IP9W4DNB,0,36,4,4,2,61,1,769903,0,0
134629,EPJCDSQB,0,29,34,2,1,25,2,928990,0,0
67260,5HS2I2KS,1,63,33,4,3,111,0,2836082,0,1
85984,AGQAHYNC,1,77,18,4,3,105,0,1632331,0,1
86135,OBHATSJK,1,62,7,4,3,55,2,1085301,1,0
145499,F5AVFUWO,0,27,4,2,1,15,2,457629,1,0
176231,BUWTOSJN,0,30,32,2,1,31,2,516404,0,1
159334,3WY2R4SK,1,26,20,2,1,27,2,698213,0,0
26070,JPAL6V3H,1,43,4,3,3,33,2,1419140,1,0
89867,KJ26OX5S,1,50,33,2,3,122,1,3544211,1,1
78221,KR42ZCZB,1,38,27,3,1,21,1,700777,0,0
142175,O5SPDUKD,1,68,27,4,3,85,0,3925709,1,0
204765,EIJ6UCWK,1,85,33,4,1,69,2,710727,0,0
6196,OXZLXNSH,1,46,4,3,2,38,2,917483,1,0
230718,EUBBLXEG,0,33,34,3,2,31,2,1669114,1,0
114170,B3YH8BGG,0,50,18,3,3,97,0,2745285,1,1
15661,AWDS2UIK,0,32,27,4,1,32,2,725038,0,0
128614,ZCE2SP9P,1,40,18,3,2,49,1,557585,0,0
24438,HVDXE8VG,0,41,13,3,3,63,2,579443,1,0
5987,MS2QM3ZM,1,54,18,4,2,31,1,1634582,1,1
73497,7QZJ3DJU,0,50,33,3,2,20,1,849104,0,1
50188,BU8MWXQK,0,29,24,2,1,26,2,646887,0,0
17488,HC9NXODD,1,72,11,4,3,20,1,988576,0,0
106618,JB7UFUEH,1,54,5,2,2,80,1,821060,1,1
83938,48YLM6VT,0,49,33,3,3,116,1,1454909,0,0
125416,D7FFFFDQ,0,53,33,3,2,85,2,2280349,0,0
76858,6RHKWYNX,0,31,4,2,1,33,2,761617,1,0
42328,KE9LBD6D,0,62,33,4,1,27,1,2181541,0,0
819,5P86DNJB,1,29,32,2,1,31,2,605226,0,0
17452,FYSB7UZC,0,46,33,3,2,38,2,720374,1,1
107109,PEQO8UXM,0,38,20,3,2,25,2,355305,1,0
235205,2GKEUWEM,0,27,4,2,1,13,2,1386539,0,0
99184,UXYATFLK,0,73,7,4,2,37,1,1040730,0,0
69791,2BAKM4OZ,1,69,4,4,3,115,0,994664,0,1
185210,UGVI8BNY,1,38,20,4,2,15,1,389277,0,0
122627,H9FJ2J7M,1,42,29,4,2,25,0,580440,1,1
120089,EQX9HAFP,0,34,32,3,1,26,2,953234,0,0
15731,R3TZHRNW,1,28,4,4,1,25,1,1690626,0,0
138795,NRNWYLOH,0,47,22,3,3,79,2,1037081,1,1
185299,GFUBPK7D,1,45,3,3,3,33,1,1499294,1,1
159502,VAM8JTGX,0,51,33,4,2,51,2,2949709,1,0
40388,KWVNVPBF,1,34,4,2,1,33,2,1573395,1,0
158743,QQWAUDYJ,0,47,33,3,2,32,0,1153635,1,1
132840,6QUQD6AP,1,49,20,4,1,32,2,483403,0,0
197245,WNX647KS,1,50,33,3,2,14,2,1608737,1,0
116671,HQTWPIEJ,1,52,18,3,3,85,0,926854,1,1
241345,J3GIJQWM,0,28,32,2,1,26,1,815622,0,0
23206,GADWBYPD,1,26,18,4,1,21,2,882274,1,0
145358,DYK4ZVHQ,0,28,26,2,1,21,1,1164956,0,0
239453,HBFLGRG2,0,50,29,3,2,25,1,497278,0,1
214951,2XCU9SJF,1,32,11,3,1,32,2,503357,0,0
31587,URDXSIW6,0,28,4,4,1,32,0,1627952,0,1
142008,FRAQ6E8T,1,41,4,3,2,14,2,2368468,1,0
51835,S4CQGGMZ,0,39,33,3,2,15,1,1037134,0,0
106353,AWMPU8J9,1,39,33,3,2,20,1,460049,0,0
121231,V9ZHTGKU,1,53,4,4,3,80,0,548284,1,1
156027,UAOUEPUH,0,54,18,3,3,91,0,1047770,0,1
38350,TWAWPIXE,0,34,20,4,1,25,2,729541,0,0
19415,WZKQJFZ6,1,59,30,3,2,92,1,2363279,0,0
71499,NEUCQ8HJ,1,43,33,4,2,74,2,1129178,1,0
128206,FNQXHQ6Y,1,49,18,3,2,93,1,275730,1,1
238294,PV5VXYNB,1,48,23,3,2,38,1,386660,0,0
21951,6BDMAOFQ,1,57,30,3,2,13,2,1409012,1,0
201396,7MLKKK32,0,47,18,3,3,73,2,2044267,1,0
32709,HVDJS8MY,0,46,33,3,3,99,1,1255273,0,1
126376,S5H4XDJQ,1,42,18,3,2,80,1,1027825,1,0
77172,CXWVFT7R,0,26,13,2,1,14,1,2014070,0,0
230677,ICGQ2IOW,0,51,34,3,3,97,0,1790199,0,1
153603,DMYWAJFE,1,67,18,4,2,31,1,1165668,0,0
100662,WV5DHGOB,1,41,18,3,3,79,0,617873,0,1
157470,AZSJWQDY,0,28,14,2,1,19,2,516182,0,0
35291,HCVAVNUF,0,25,30,3,1,13,1,661723,0,0
39337,VSULAW9Q,0,29,21,2,1,33,2,507664,0,0
147960,BEWW5RKE,0,34,6,4,1,25,2,311152,0,0
75732,C6UMNTXE,1,47,33,3,1,61,2,623729,0,0
183799,UHBPWCNK,1,42,9,3,3,62,1,761724,0,0
50526,YBXOEHS8,0,52,27,3,3,86,1,947511,1,0
25223,ZTDHSUTH,1,28,0,3,1,20,2,465906,0,0
59830,HCG3S4BJ,1,38,20,3,1,32,2,665924,0,0
103079,D6ESKGBC,1,49,34,3,2,55,0,996052,1,1
236026,EVOU7BCG,1,71,34,4,3,104,2,1834895,0,0
3838,D36XCVVT,1,34,15,4,1,33,2,1419461,0,0
216658,ET7CJSMM,1,65,4,4,2,79,1,1312189,1,1
43914,WGFNWLKC,0,52,33,3,2,57,1,975119,0,0
99323,CQ7RS5XQ,1,51,34,3,2,57,1,812053,0,0
129306,FYDJQA6P,0,69,33,4,1,81,2,2322054,0,0
157853,MRT8NPMY,1,24,7,4,1,13,2,570632,0,0
46420,CJSIG9DW,0,30,25,2,1,15,2,565301,0,0
152566,JLCGQBDM,0,29,32,4,1,19,2,1202648,0,0
141065,NKG7XFHX,1,43,34,3,2,39,2,1397273,0,0
7464,BNQLOGGK,0,28,4,3,1,21,2,1644773,1,1
80193,XTYP95G4,0,42,11,3,2,45,1,906331,0,1
3420,5NABLJJX,1,50,18,3,2,86,1,2370693,0,0
26563,DTHFME5E,1,69,34,4,2,50,2,1159945,1,0
130577,9V8VYXJG,0,70,18,4,3,98,2,973304,1,0
168833,VYPM6BYE,0,45,34,3,3,21,2,591013,1,0
138072,ABPAZSZD,1,68,27,4,3,99,0,470614,0,0
140653,JAPPMMZX,0,46,18,3,2,79,2,547314,0,0
231312,GWVEMRDM,1,77,34,4,3,79,0,772965,0,0
52080,2XPV6WOE,1,44,20,3,2,15,1,385414,1,1
49455,3HAZ2QEW,0,45,18,3,2,63,0,1104018,0,1
244425,BXW4QRWL,1,54,23,3,3,104,2,1022788,1,0
205322,MBDUKZ8A,1,61,33,3,3,80,0,695072,0,1
67220,LG2SVGSR,1,71,18,4,2,13,2,1077798,0,0
3174,KXG6NWIK,0,83,27,4,3,73,0,2420283,0,1
197507,V4CTZW56,0,65,18,4,3,69,2,1874170,0,0
77219,XRMCUTQC,1,58,14,2,3,109,0,475954,0,1
54186,CY4JHURT,1,35,18,3,2,37,2,1272441,1,1
61766,EFGFXTIX,0,29,4,2,1,19,2,863976,0,0
7055,MXTCQPBP,1,44,27,3,4,9,1,701471,0,0
229524,PP7ZPBE7,1,42,33,3,2,19,2,623186,0,0
228208,UBW6WDNS,1,43,17,3,2,21,1,574139,1,1
136607,PCTC3928,1,44,18,4,3,117,2,899968,1,0
9452,PY9AIEZP,0,53,34,3,3,103,0,1736354,1,1
193733,KZSD8DHK,0,77,33,4,3,110,2,982560,1,0
238186,7RBWBNPQ,0,28,5,2,1,27,2,767714,1,0
81330,JXYYQVZV,1,40,19,3,2,68,1,1294416,1,1
218392,WJ8HQOBR,0,28,4,2,1,19,2,991460,1,0
236777,76A7WNUQ,1,35,27,2,2,13,1,1177879,0,0
67283,9Q7AYIAO,0,30,10,3,1,15,2,1179392,0,0
170224,73JDUPFN,1,33,29,4,1,14,2,1007497,0,0
17556,MDFMJXAJ,0,59,1,3,2,19,0,293023,1,1
76322,BJ2BY7DK,1,29,27,2,1,32,2,1220546,0,0
57447,MB9G3EXH,0,29,4,2,1,26,2,667250,0,0
188818,DFNFUW9W,0,62,18,2,2,44,0,5566353,0,1
196326,2MYXIT9Z,1,64,6,4,1,73,0,470311,0,1
151684,GNO5MAMY,0,47,34,4,3,104,0,1657277,1,1
207656,EAD5TGJA,1,27,24,3,1,15,1,1528699,0,0
18171,NNWQJDZC,1,26,14,2,1,19,2,381293,0,1
61489,MQUPJ7HJ,0,58,33,4,3,123,0,1264770,0,1
193289,AW7YATAW,0,50,34,3,3,67,1,986280,1,1
144047,D7ZFWERM,1,26,31,2,1,13,2,340451,0,0
225086,AJAPGWBV,1,31,27,2,1,31,2,1067199,0,0
155500,NMKXEWLR,1,30,4,4,1,27,2,931393,0,0
29090,5APYRS93,0,40,27,3,2,86,0,1028920,0,0
135798,4CDBGBQX,0,44,4,3,2,14,2,701729,1,0
47575,HNPFAMVY,1,51,4,4,3,127,1,1241113,0,1
27563,H42XMAXB,0,54,33,3,2,13,1,1131403,1,1
113248,ZGC6PMS6,0,32,27,2,1,31,2,415024,0,0
224625,TKOQHA2L,1,50,30,4,3,63,2,1008316,1,0
91269,A5XEMMDB,1,65,16,4,2,50,2,626408,1,0
76144,DK2FZ5RX,0,36,27,3,4,15,1,393655,1,0
63937,HKRDTKY2,0,27,33,3,1,14,2,3545795,1,0
219747,DVCQFVWY,1,39,8,3,2,75,1,1090356,0,0
240640,JYGCNNVH,1,36,18,3,1,27,2,1236227,1,0
103179,HBRBKCMY,0,54,27,3,2,27,1,361571,1,1
31535,BSRWSXQS,1,51,1,3,2,109,2,1072895,0,0
74996,EPA5B2YJ,1,48,4,1,2,98,1,943204,1,1
46603,UOUQM2CJ,0,47,34,3,2,73,1,864350,0,0
35086,CCLD4BF7,0,73,33,4,1,45,1,3584288,0,0
196786,369P5KOV,0,27,4,2,1,14,1,1407748,0,0
131752,UVLUPJ9S,1,51,30,3,2,63,2,698525,1,0
130306,6YHXCJTW,1,29,19,3,2,19,1,972930,1,0
91843,A42OS9UX,0,47,18,3,3,81,2,457460,0,0
27503,39GTTHCS,1,53,27,3,2,91,1,753029,0,0
62235,BT8EHVVN,0,25,24,2,1,14,2,715266,0,0
42416,O9PPMBDP,1,27,20,3,4,15,1,519395,0,0
230802,AWFQKBNU,1,47,4,3,4,15,2,907016,0,0
129668,DSRXW6IS,1,31,19,4,1,27,2,706935,0,0
22600,KR7DFYVS,1,46,33,3,3,81,0,3310577,1,1
218222,GDYSBDQG,1,26,6,4,1,15,2,440372,1,0
58913,58SBQZMZ,0,58,18,3,1,20,2,352440,1,0
55907,QWW52NJK,1,60,27,2,2,26,1,1918377,0,1
137228,HK6QI4QY,0,56,34,3,2,69,1,1640456,1,0
241161,GCLQXGVZ,1,31,21,4,3,19,1,533928,0,0
169542,P7A33GYT,1,58,18,3,3,85,2,1141656,0,0
112617,6RPHJ7KP,1,29,2,2,1,26,2,498809,0,0
191928,VTVTNBQJ,1,45,18,3,3,109,0,1118267,0,1
140043,CV73MLVE,1,61,7,4,3,32,2,689402,0,0
142729,CN3LJ22D,0,45,34,3,1,20,2,1306840,1,1
186503,ALGEHFJQ,1,28,27,2,1,13,2,847288,0,0
103479,JKZRUBWN,1,26,2,2,1,15,2,944209,0,0
89037,KS4UROWF,0,48,34,4,3,86,2,1427862,0,0
42305,TMDBY4XZ,1,29,1,3,1,33,2,273114,0,0
75991,GMOPKCG4,1,70,33,4,2,67,1,3187668,1,0
38031,BWVNNYAA,1,26,4,3,1,20,2,1819035,1,0
42483,DEDOCHXU,0,28,4,4,1,27,2,877646,1,0
48255,EETBSYYZ,0,55,23,3,1,13,2,1032168,0,0
149893,RGDF8HJB,1,31,29,2,1,33,2,1331404,1,0
149335,CD2ZXBCW,0,24,9,2,1,13,2,661679,1,0
98992,6JZOCXPQ,0,36,30,3,2,15,1,142239,1,0
217225,DWKKJ4YR,0,75,33,4,1,25,1,1227666,0,0
135639,QWVCJWBD,0,29,18,2,1,21,2,308429,1,0
9388,TWZYZAZT,1,34,21,2,1,21,2,768906,0,0
129954,JM7UUWDR,0,28,5,4,1,37,1,1180175,0,0
65656,9JUBRDIM,1,63,33,4,2,39,2,1020554,1,0
129841,TNENVMTQ,0,25,2,2,1,21,2,2036409,0,0
7175,5IQ9ILAT,1,77,34,4,2,62,2,1495858,0,1
199393,5HW8WZMS,1,36,8,3,2,14,0,895891,0,1
231154,NITW4G6C,1,51,18,3,2,99,1,1800131,1,1
197911,P98NZIV7,1,85,27,4,2,43,2,2561455,1,0
181398,SPIVSHSU,1,75,18,4,3,93,0,1794524,0,1
100336,TW426EWQ,0,60,18,3,1,27,2,684605,1,0
49301,7G9VL5MW,1,27,13,2,1,21,2,1218347,0,0
128514,925FDW2R,1,64,33,4,2,61,2,1384083,1,0
154674,MXI7G34C,1,67,23,4,2,56,2,1466390,1,0
76890,FCJ363VK,1,28,4,2,1,25,2,806019,0,0
73487,LXQSLOKK,1,31,18,2,1,31,2,1451492,0,0
165432,K7FKYORP,1,27,30,2,1,15,2,429006,0,0
54057,59P6FNSV,1,64,1,4,3,91,2,218877,0,0
131366,NLJXN5PP,0,48,4,3,2,51,2,620249,0,0
27635,J7GTHYJL,1,32,18,2,1,33,2,723952,0,0
45937,YDIADNNR,1,26,30,4,1,13,2,2379913,0,0
122954,QENWQWYH,1,42,33,3,2,73,1,1311940,1,1
34973,HG69A7TI,0,74,33,4,3,91,0,601773,0,1
5232,VB52DSPA,1,38,18,3,1,74,1,1668714,0,0
106435,MTCWOUFX,1,51,4,3,2,87,2,738415,1,1
3532,KWVJUYFA,0,74,22,4,1,55,2,341350,0,0
224720,7C3QNG5M,1,27,17,4,1,14,2,261864,0,0
83732,XFIBZFKJ,0,39,20,3,3,56,2,336954,0,0
3538,IGCMJCBO,0,28,20,2,1,13,2,3533958,1,0
181333,Z8D5RUS6,0,53,4,3,2,20,1,905245,1,0
183186,VD3FVVZC,0,44,8,4,2,13,0,591502,1,1
75701,FWR5DYH3,1,37,25,3,3,13,1,1689673,0,1
9724,4YTVQ4N7,0,31,33,2,1,20,2,829115,1,0
146241,ZONYSJ99,1,52,18,3,1,51,1,6983029,0,0
196711,59GQQEGX,1,63,33,4,3,73,1,3497299,0,0
131224,L9ETVG7S,0,30,34,4,1,27,2,435583,1,0
161026,NPMX3HSW,0,27,34,2,1,15,2,723338,0,0
203677,Z5ADEPBX,0,30,4,2,1,31,1,1243837,0,0
238140,RFHD2A4J,0,43,33,3,3,19,0,3508113,0,1
146863,4KON4ZKZ,1,30,27,2,1,15,2,1122031,0,0
19210,J7Y95TBE,0,36,4,3,2,14,1,742455,0,0
163806,4UHRAX5P,1,85,34,4,3,98,2,3211992,0,0
152068,EGQ5PVJS,0,28,11,4,2,39,1,627877,0,1
230618,GVQ8TGEQ,1,29,6,2,1,31,2,407878,0,0
14314,VJYFNE5B,0,26,33,2,1,14,2,497545,1,0
214329,8Z4QMKIZ,0,27,32,2,1,27,2,399716,1,0
88228,JODXXJFW,1,28,30,2,1,19,1,1497754,0,0
124448,KLBFSVVY,1,50,23,3,2,27,2,628874,1,1
109488,MICEVD8R,1,67,23,4,3,68,2,868506,0,0
40818,GHY6JUFF,0,39,0,3,2,19,2,446041,1,0
155086,ILY8ZQH3,0,32,10,2,1,32,2,362603,0,0
177868,E2HN9GNX,1,59,15,3,3,50,2,729319,0,0
122937,3PJMRRXP,0,36,30,4,4,13,1,846559,0,1
102385,89MMFDV7,1,55,18,3,3,49,1,1431520,1,0
233552,4ZYADDJV,0,64,18,4,3,81,0,1219317,0,0
8398,GAEHESCA,1,52,33,3,3,33,1,1509618,0,0
213700,OBXZVE2X,1,67,29,4,2,80,1,1487813,1,0
159218,YDETY3NW,0,30,4,2,1,19,2,524752,0,0
90411,3ZPD3XJC,1,44,33,4,4,14,0,1274284,1,1
192171,AWPJ8QYE,1,30,11,2,1,21,2,653393,0,0
99138,NQJS6YV3,0,42,31,3,2,85,2,967786,1,0
118922,CRMZRV95,1,25,22,2,1,15,2,929729,0,0
97476,SNMK9WCK,1,46,5,1,3,87,1,600696,0,1
2074,CMDYD6HP,0,40,19,3,1,26,2,597118,0,0
115013,ILI2XPFM,0,33,27,2,1,21,2,1073909,0,0
97734,DUVU6YZK,1,55,34,3,3,110,1,1344407,1,1
152555,EMPRSMGX,0,27,6,4,1,15,2,550545,0,0
169223,BDRCFRLF,0,34,7,2,1,21,2,635807,0,0
149374,IUTSJXHD,0,80,4,4,2,75,2,2387398,0,1
201332,XNGCZZFH,0,56,1,3,3,67,1,838433,0,0
17602,EOXDNRWE,0,42,33,3,2,26,0,980664,0,1
100820,6MQ3GA64,1,25,30,2,1,15,2,1268116,0,0
167647,LQQ6UYYZ,1,52,34,3,3,99,2,1597603,0,0
217590,TYWIMKT9,1,52,18,3,3,110,2,1219041,1,0
92059,UVAJ2F6N,1,47,18,2,2,92,1,706935,1,1
29317,DCTNX54S,0,29,20,2,1,19,1,924407,0,0
23524,VU3U4RHQ,0,31,27,2,1,20,2,1956584,0,0
164136,RZBSHDJX,0,30,18,3,1,15,0,3494033,0,0
133238,3JS2FWXC,0,57,17,4,3,91,0,551079,0,1
220687,MZJDNMNE,0,29,20,2,1,19,1,1119566,1,1
238775,H6BKBZON,1,31,2,2,1,14,2,474859,0,0
207304,822CCQTY,1,39,34,2,2,61,2,1154071,0,1
38894,A3RTTD8G,1,51,23,3,2,51,1,744636,0,0
136390,DA852QUJ,1,55,22,3,4,15,2,450980,1,0
2550,GN2QVFZZ,1,33,34,4,1,13,2,2566964,1,0
65514,O2VQGIER,0,49,23,3,2,50,2,530101,0,0
101885,TPT6USDI,1,46,19,3,3,91,1,744093,0,1
9793,HNYZ9IOR,1,58,4,3,4,13,1,742722,0,0
20027,4ABKHCJJ,0,76,15,4,2,57,2,704417,1,1
23443,MN52VEIZ,1,29,33,2,1,21,2,2976783,1,0
91788,VYHWM5JJ,0,30,22,2,1,25,2,853260,0,0
177531,DACSGFA6,0,44,11,3,1,33,2,409355,0,0
185010,JPXCJFLU,1,49,18,1,1,14,0,1232712,1,1
73707,CYNJTFFL,1,47,4,2,2,91,0,892305,1,1
199573,XREQOUZC,1,61,4,3,2,63,2,912606,0,0
195502,YKMJ35X3,0,51,31,3,3,110,1,1338577,0,0
132010,FVRWGAGB,1,32,14,2,1,31,2,442783,0,0
118244,AFDEY2DJ,1,39,20,3,2,44,2,1196863,0,0
152267,HXAK3ODQ,1,32,25,4,1,25,2,707852,0,0
35269,IL7GAPXD,0,32,32,4,1,32,2,4584568,0,1
134844,CVQNC4OM,1,51,23,3,1,44,1,920357,0,1
153285,HYDXJFUV,1,33,23,2,1,33,2,617651,0,0
189117,UWRVN7UM,0,50,34,3,3,81,1,2129511,1,1
40346,U4X6UPMU,1,66,4,4,2,68,2,1331084,0,0
180905,ARTV9OZT,0,28,29,3,1,26,2,554621,0,0
74955,YG7SCBXN,1,38,20,4,2,21,1,541022,0,0
52710,CFZPN22Z,0,31,4,4,1,32,2,1450815,0,0
131487,MNAUK7NB,0,30,27,2,1,14,2,541565,0,0
103313,N6CSBL3N,0,65,18,4,3,73,0,942171,0,1
223896,EWQVERDV,1,25,4,2,1,14,2,675456,0,0
66098,6JOBB5QQ,1,49,31,3,2,15,0,564179,1,1
418,FXM47JQV,0,49,33,3,3,91,2,613948,1,0
201904,WAWILT6V,0,66,34,4,3,79,1,2184220,1,0
187154,L6LPJUHQ,1,54,18,4,3,104,0,1752810,1,0
62830,6FQQHEXN,0,62,33,4,3,128,2,5262320,1,0
4986,RLWNKMQY,0,29,5,2,1,27,2,657434,0,0
33641,3PPARRLV,1,41,18,3,3,98,0,1108032,1,1
125567,PKYKAZBC,0,53,10,3,2,55,2,326309,1,0
223808,IFZWLH8Q,1,77,33,4,3,103,2,652236,1,0
36590,HWS4SNV4,1,46,33,3,3,98,0,781562,1,0
107814,BIHLKXXH,1,27,27,2,1,14,2,457798,0,0
58780,EPULTIVO,1,29,32,2,1,27,2,1473759,0,0
106509,DEKOOWL4,1,45,4,2,2,91,1,1112722,0,1
79958,AGBJ2BYR,1,52,7,2,2,63,2,1188951,0,1
239815,B6HTBEAR,1,63,19,4,1,32,2,308678,0,0
164513,IWMZNZXQ,0,46,33,3,2,68,2,700332,1,0
22318,NJUZ8ZWR,0,33,32,4,1,32,2,1145688,0,1
139591,6ORXQLRS,1,49,33,3,2,25,1,1376207,0,1
111170,VOCWVJXX,1,50,27,3,3,109,0,2131345,0,0
196345,HMFYVRZX,1,38,33,4,3,98,2,949300,1,1
162934,KAGLGW2K,1,34,4,2,1,27,2,1884379,0,0
114586,M8A3FINR,1,63,4,4,2,87,0,857292,0,1
44250,RXPYXUXK,0,40,18,4,2,19,0,929346,1,1
106941,IYJNPYW7,0,28,4,2,1,21,1,1269941,0,0
236339,GD2X8QGZ,0,30,32,2,1,33,2,584276,0,0
204915,NWPYUGQC,1,28,30,2,1,25,2,680761,0,0
135406,JHVBDUWA,0,72,33,4,3,92,2,3943056,0,0
67389,9XJSQXGS,1,53,26,4,2,38,2,749326,1,0
36837,8GRTPJN7,0,42,4,3,3,75,0,1697256,0,1
30139,AJ3B6OFS,1,51,24,3,3,91,0,1017626,0,1
102299,AXXSR9XQ,1,49,11,3,2,69,0,953074,1,1
195912,HUJ9Z8FO,1,47,33,3,2,93,1,802904,0,1
47521,CGWMT783,1,33,27,2,1,21,2,944726,0,0
108463,XAE3BEME,1,55,4,4,2,111,2,1419852,0,0
17699,BCVJDPT4,0,59,27,3,2,91,2,725901,1,1
182485,RLIGQLKC,1,45,0,3,3,55,2,2247161,1,0
28795,D7EYULSZ,1,59,33,3,2,21,1,1346071,0,0
128499,EUTMBCXB,1,29,20,4,1,33,2,616503,0,0
77110,IBZ3HJDG,1,55,4,3,3,103,1,1010461,1,1
38551,JH7ZSPCI,1,69,1,4,3,37,1,722671,1,0
171803,EK9RYIGQ,1,48,4,3,3,74,2,3485987,0,0
9068,R5RBRLHG,0,32,19,4,1,21,2,912890,0,0
18466,EC4GSUCN,1,61,14,3,2,61,2,778438,1,0
244847,D3T4YQ4Q,1,27,29,2,1,14,2,1005940,0,0
157051,SFT2FMXT,0,59,27,3,3,43,1,797021,0,0
188103,DZV6UTXD,1,55,18,3,3,116,2,849149,1,0
96800,6DLMFLK5,1,47,19,3,2,75,2,1409884,1,0
177291,KCZUKOKG,1,30,31,4,2,38,1,946399,0,0
149547,AFB8FSFP,1,49,22,3,3,91,0,514135,0,1
186833,SZCATFUX,1,40,1,3,3,79,2,805725,1,0
224627,Y5LRNRUS,1,28,3,2,1,27,2,959758,0,0
27191,8DBSAT4S,1,30,15,2,1,25,2,302413,0,1
153347,4ZFELJLR,1,37,22,3,2,21,1,509916,0,0
7954,B6QKLLUZ,1,49,30,3,3,74,0,2687452,0,1
90815,XF4TPH4Q,1,39,20,3,1,20,1,830948,0,0
209897,AADZLPYK,0,52,0,3,3,62,2,628936,0,0
82033,VGPSGOWA,1,33,0,2,1,33,1,621157,1,1
206924,JDPQHHSH,1,34,18,4,1,20,2,1237749,1,0
71511,JRPZWGC6,1,29,31,2,1,25,1,903385,0,0
191418,HNW82KSW,1,50,18,3,3,104,2,4022185,0,0
84743,BDMLAKPS,1,59,33,3,2,85,1,1718972,0,1
46960,VMV4HUJQ,0,34,18,2,2,75,1,1487465,0,1
63624,4SWX8SXS,1,75,4,4,3,128,0,1383460,0,1
116520,NMTC5WRF,1,27,29,3,2,15,2,668808,0,0
164453,CPRZSADN,1,50,27,3,2,67,2,449948,1,0
56695,4VVJEWBV,1,26,33,4,1,21,2,883627,0,0
187738,3IM79SDV,1,57,4,3,3,98,0,1222228,1,1
9900,3GJZNHVP,0,24,30,2,1,13,2,421664,0,0
238579,FLRPXZVY,0,46,30,3,3,74,1,619991,1,1
11453,RZJBXTMM,0,30,27,4,1,14,2,1047850,0,0
179347,D7GPQAEW,1,52,18,3,3,93,2,1662511,1,1
238293,JXEHTVG3,1,26,4,4,1,20,1,1066789,0,0
232272,M79XYC26,0,46,33,3,2,56,2,729221,1,0
219545,HBTEJ4QB,0,47,33,3,3,63,2,545400,1,0
240510,DZCVWK2H,0,85,33,4,2,79,0,1981896,1,1
204971,UCXRTWAO,0,77,33,4,1,79,2,2755244,0,0
52752,DBBMHTDS,0,39,19,2,2,26,0,540043,0,1
215115,LELNRS9E,1,26,2,2,1,21,2,219723,0,0
120300,BQQARM9D,1,62,2,4,1,32,2,174288,0,0
53740,CJN8VKMN,0,49,8,3,2,62,0,1046408,1,1
199716,NYCANMJV,0,33,11,2,1,32,1,518371,0,1
89176,NHDET69Q,1,26,18,3,3,20,1,2414650,0,0
182832,SB7U2DVT,1,46,27,3,2,25,2,532656,0,0
45346,87SO5UCX,0,55,4,4,3,115,2,828198,1,0
214027,GJ8FBRT3,0,73,18,4,2,51,2,1769551,0,0
66119,CMKTWEDP,0,58,34,3,3,21,1,840613,0,0
241372,DKVBEVHX,1,53,30,3,2,93,2,531054,0,0
28399,EN9PAQHT,0,39,20,2,2,19,1,613637,0,0
18985,7PVCVFLT,1,30,7,2,1,32,2,3020535,0,0
202721,ZD5NLY4N,0,40,22,3,2,25,1,1754546,0,0
111476,8KSPBCDS,0,27,24,4,1,25,2,754853,0,0
87296,VWDZXYS7,0,37,6,3,2,25,2,761733,1,0
28287,PNJIXIAM,0,53,28,3,2,51,2,2574467,0,0
243098,GDH86EUO,1,83,33,4,1,56,2,667695,1,0
113086,KS9ZMXMH,0,28,10,4,1,21,2,911902,0,0
151279,JVWD9KIJ,1,39,33,3,2,51,2,1228111,0,0
33544,CEVGTXED,1,61,33,2,2,49,1,1461104,0,1
9454,XBX8SZ8Q,1,54,18,3,3,87,1,600358,1,1
95536,ZDOEGMMU,1,40,18,3,2,39,2,726240,1,0
126375,GJKWZRHU,1,30,11,2,1,32,2,456053,0,0
123397,GN5N8V7E,0,32,11,2,1,32,2,1256208,0,0
42309,FESKTCAT,1,33,24,4,1,33,2,404754,0,0
201865,2ZWWEF5J,1,44,18,3,2,43,1,974389,0,0
72320,54AHQYU4,1,52,34,3,2,45,2,587257,0,0
3325,D68YBJBW,1,27,32,2,1,15,2,492454,0,0
33980,2CPQBRVS,0,57,23,3,1,25,1,453588,0,0
15168,YUU9QXZY,0,26,22,2,1,21,2,990222,0,0
206713,DVJ6STMS,1,47,12,2,2,98,0,3283637,1,1
95425,4WFX8RB4,0,35,10,4,2,25,2,553802,1,0
66042,KNP3AGMZ,1,33,33,2,1,21,1,1160123,0,0
